Customer_ID,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Tenure_Months,Products_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Available_Credit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Stay_Probability,NB_Churn_Probability,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Card_Blue,Card_Gold,Card_Platinum,Card_Silver
756598833,0,38.0,0,1,5,4,31.0,6,3.0,3.0,6236.0,1204,5032.0,0.817,5389.0,84,0.826,0.193,0.00029196,0.99971,False,True,False,False,True,False,False,False
718748133,0,34.0,1,3,2,5,23.0,5,1.0,0.5,2591.0,0,2591.0,0.61,3876.0,67,0.763,0.0,2.1081e-05,0.99998,False,False,True,False,True,False,False,False
714503433,1,57.0,1,2,1,4,36.0,1,3.0,3.0,1615.0,950,665.0,0.507,2212.0,43,0.387,0.588,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
710869008,0,47.0,1,3,2,5,36.0,5,1.0,2.0,8332.0,0,8332.0,0.92,5108.0,78,1.0,0.0,5.7151e-05,0.99994,False,False,True,False,True,False,False,False
779643858,0,55.0,1,1,2,4,38.0,5,4.5,2.0,2033.0,1037,996.0,1.064,4100.0,82,0.708,0.51,0.00018857,0.99981,False,True,False,False,True,False,False,False
715250583,0,55.0,0,2,6,3,48.0,3,2.0,3.0,8082.0,1138,6944.0,0.723,4277.0,59,0.788,0.141,0.00021042,0.99979,False,False,True,False,True,False,False,False
714396558,0,57.0,1,3,3,4,51.0,6,2.0,3.0,1511.0,0,1511.0,0.678,4683.0,87,0.706,0.0,0.00019311,0.99981,False,True,False,False,True,False,False,False
752766783,0,43.0,1,4,2,5,36.0,5,2.0,2.0,11536.0,2074,9462.0,0.549,4106.0,81,0.723,0.18,0.00011937,0.99988,True,False,False,False,True,False,False,False
715532208,0,65.0,1,1,3,4,53.5,3,3.0,2.0,4010.0,1504,2506.0,0.766,3807.0,61,0.564,0.375,0.00016413,0.99984,False,False,True,False,True,False,False,False
719130558,0,55.0,1,2,5,4,44.0,5,2.0,3.0,1669.0,1000,669.0,0.717,4085.0,69,0.971,0.599,0.00019683,0.9998,False,True,False,False,True,False,False,False
806232408,0,54.0,1,3,2,5,49.0,5,1.0,2.0,11905.0,0,11905.0,0.881,4022.0,65,1.167,0.0,5.7151e-05,0.99994,False,True,False,False,True,False,False,False
715497558,1,44.0,1,1,0,4,36.0,6,3.0,3.0,3052.0,0,3052.0,0.868,2598.0,47,0.469,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
716303583,0,55.0,1,2,2,4,36.0,5,1.0,2.0,2712.0,1617,1095.0,0.715,4858.0,73,0.738,0.596,5.5077e-05,0.99994,False,False,False,True,True,False,False,False
713522058,0,39.0,1,0,0,4,30.0,3,2.0,3.0,1978.0,871,1107.0,0.636,4299.0,59,0.844,0.44,0.00015971,0.99984,False,True,False,False,True,False,False,False
719074308,0,37.0,1,3,0,4,27.0,4,2.0,0.5,1438.3,687,751.3,0.778,4621.0,73,1.147,0.478,4.2358e-05,0.99996,False,True,False,False,True,False,False,False
711881733,0,55.0,1,1,2,4,46.0,3,3.0,3.0,1606.0,0,1606.0,0.855,4548.0,76,0.652,0.0,0.00028395,0.99972,False,True,False,False,True,False,False,False
710310108,0,46.0,1,1,1,4,29.0,3,3.0,2.0,2406.0,1705,701.0,0.624,4665.0,89,0.816,0.709,0.00024431,0.99976,False,True,False,False,True,False,False,False
715814433,0,44.0,0,4,6,3,36.0,6,2.0,3.0,5877.0,1160,4717.0,0.446,3565.0,83,0.729,0.197,0.00022068,0.99978,False,False,True,False,True,False,False,False
717252483,1,57.0,1,2,2,4,41.0,3,3.0,3.0,2796.0,0,2796.0,0.729,2196.0,35,0.75,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
770874483,0,54.0,1,1,4,5,40.0,4,1.0,2.0,2876.0,1267,1609.0,0.617,4302.0,74,0.51,0.441,6.083e-05,0.99994,False,True,False,False,True,False,False,False
719742108,1,38.0,1,1,3,4,26.0,5,2.0,4.0,3554.0,0,3554.0,0.782,2372.0,44,0.63,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
711064008,0,48.0,1,2,6,4,36.0,4,3.0,2.0,9505.0,2390,7115.0,0.727,3616.0,68,0.619,0.251,0.00019771,0.9998,False,False,True,False,True,False,False,False
717208833,1,34.0,1,3,3,4,21.0,2,2.0,2.0,1576.0,0,1576.0,0.789,2703.0,56,1.0,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
709022883,0,44.0,1,4,0,4,36.0,6,3.0,2.0,1438.3,0,1438.3,0.651,4257.0,89,0.648,0.0,0.0001834,0.99982,False,True,False,False,True,False,False,False
713653983,0,39.0,0,3,5,2,26.0,4,2.0,1.0,2973.0,1136,1837.0,0.729,4342.0,87,0.776,0.382,7.3235e-05,0.99993,False,False,True,False,True,False,False,False
713463708,1,40.0,1,4,2,4,25.0,4,2.0,3.0,1438.3,0,1438.3,0.628,2493.0,42,0.5,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
789143283,0,41.0,1,1,5,5,30.0,4,2.0,3.0,5647.0,1175,4472.0,0.802,4868.0,76,0.81,0.208,0.00018475,0.99982,False,False,True,False,True,False,False,False
778550583,0,43.0,1,1,3,1,35.0,6,3.0,2.0,1766.0,0,1766.0,0.779,4808.0,87,0.673,0.0,0.00016413,0.99984,False,False,False,True,True,False,False,False
711181608,0,50.0,1,2,2,4,40.0,3,2.0,3.0,1606.0,0,1606.0,0.824,4129.0,68,0.744,0.0,0.00019143,0.99981,False,False,False,True,True,False,False,False
711790308,1,54.0,1,0,3,4,34.0,4,3.0,3.0,2223.0,632,1591.0,0.665,2538.0,49,0.581,0.284,0.0006947755000000001,0.9993,False,False,False,True,True,False,False,False
779791908,0,47.0,1,4,4,1,36.0,6,3.0,3.0,2896.0,0,2896.0,0.961,4970.0,85,0.889,0.0,0.00037329,0.99963,False,False,True,False,True,False,False,False
789515283,0,51.0,0,3,2,2,43.0,6,1.0,3.0,2157.0,1494,663.0,0.765,4784.0,69,0.605,0.693,9.6126e-05,0.9999,False,True,False,False,True,False,False,False
712046808,1,49.0,1,3,1,5,42.0,1,3.0,3.0,3802.0,1558,2244.0,0.489,2003.0,43,0.593,0.41,0.0006947755000000001,0.9993,True,False,False,False,True,False,False,False
712169883,0,43.0,0,1,0,2,36.0,3,3.0,2.0,13840.0,1079,12761.0,0.947,4190.0,74,0.805,0.078,0.00016415,0.99984,False,True,False,False,True,False,False,False
712637283,0,36.0,1,2,6,4,28.0,6,1.0,2.0,2169.0,1602,567.0,0.668,5182.0,78,0.814,0.739,6.054e-05,0.99994,False,False,False,True,True,False,False,False
715555833,0,47.0,1,3,6,4,34.0,6,3.0,0.5,4862.0,0,4862.0,0.695,4167.0,86,0.593,0.0,7.5683e-05,0.99992,False,False,True,False,True,False,False,False
708712833,0,45.0,1,5,2,4,36.0,4,1.0,2.0,2289.0,1037,1252.0,0.504,4483.0,72,0.5,0.453,5.6861e-05,0.99994,False,True,False,False,True,False,False,False
717841683,0,49.0,0,3,6,2,36.0,6,1.0,3.0,22651.0,1085,21566.0,0.81,3915.0,72,0.674,0.048,0.00010566,0.99989,False,True,False,False,True,False,False,False
708689958,0,48.0,1,4,6,4,36.0,4,3.0,2.0,2406.0,1744,662.0,0.694,4748.0,88,0.692,0.725,0.00020735,0.99979,False,False,False,True,True,False,False,False
708888633,1,52.0,0,3,1,3,36.0,2,3.0,3.0,3022.0,895,2127.0,0.95,2724.0,38,0.9,0.296,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
721012983,0,46.0,0,3,1,3,38.0,6,1.0,2.0,12935.0,1417,11518.0,0.738,3528.0,61,0.743,0.11,8.2704e-05,0.99992,False,True,False,False,True,False,False,False
812406183,1,45.0,1,4,6,4,40.0,5,4.0,3.0,1438.3,0,1438.3,0.605,2207.0,41,0.64,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
714595983,1,49.0,1,1,5,1,41.0,4,3.0,3.0,1438.3,522,916.3,0.383,2030.0,37,0.37,0.363,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
715725858,0,43.0,1,3,4,4,26.0,6,2.0,2.0,2256.0,1346,910.0,0.911,4893.0,76,0.81,0.597,0.00013897,0.99986,False,False,True,False,True,False,False,False
720270633,1,40.0,1,3,2,4,36.0,5,3.0,1.0,1516.0,0,1516.0,0.737,2709.0,54,0.385,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
720269283,0,48.0,1,3,6,1,33.0,3,2.0,2.0,2485.0,1651,834.0,1.1,4351.0,86,0.83,0.664,0.00012982,0.99987,False,False,False,True,True,False,False,False
710142258,0,53.0,1,2,6,4,36.0,5,2.0,2.0,1820.0,909,911.0,0.737,4665.0,67,0.763,0.499,0.00012511,0.99987,False,False,True,False,True,False,False,False
708525108,0,54.0,1,2,2,5,47.0,4,3.0,3.0,2156.0,1134,1022.0,0.669,4120.0,77,0.711,0.526,0.00030251,0.9997,False,True,False,False,True,False,False,False
709621008,0,48.0,0,5,4,2,30.0,6,3.0,2.0,5826.0,1482,4344.0,0.729,4135.0,76,0.767,0.254,0.0002185,0.99978,False,False,True,False,True,False,False,False
717181833,0,39.0,1,1,2,4,30.0,5,2.0,2.0,10190.0,891,9299.0,0.678,3768.0,59,0.967,0.087,9.6533e-05,0.9999,False,False,True,False,False,False,False,True
711288558,0,45.0,1,3,2,4,28.0,5,2.0,2.0,2035.0,1174,861.0,0.876,4670.0,77,0.638,0.577,0.00011811,0.99988,False,False,True,False,True,False,False,False
718653333,1,45.0,1,2,0,4,33.0,1,3.0,3.0,1833.0,0,1833.0,0.549,2037.0,31,0.292,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
766628733,0,56.0,0,3,5,2,49.0,3,3.0,3.0,1623.0,0,1623.0,1.058,4965.0,74,0.805,0.0,0.00032275,0.99968,False,False,True,False,True,False,False,False
711724083,1,27.0,1,0,6,4,17.5,6,1.0,3.0,1835.0,1647,188.0,0.513,1903.0,44,0.63,0.898,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
719690733,0,47.0,1,4,3,4,40.0,4,2.0,2.0,4490.0,1989,2501.0,0.604,4346.0,70,0.795,0.443,0.00011604,0.99988,False,True,False,False,True,False,False,False
770783508,0,48.0,0,3,2,2,34.0,6,3.0,2.0,11062.0,0,11062.0,0.761,4084.0,72,0.8,0.0,0.00018665,0.99981,True,False,False,False,True,False,False,False
713422083,1,30.0,1,0,2,4,36.0,5,3.0,3.0,1574.0,0,1574.0,0.582,2560.0,59,0.788,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
718026858,0,52.0,1,2,0,4,36.0,3,2.0,2.0,2370.0,1490,880.0,0.63,4751.0,80,0.86,0.629,0.00011066,0.99989,False,False,True,False,True,False,False,False
716028108,0,35.0,1,2,0,4,18.0,6,2.0,0.5,2658.0,0,2658.0,0.891,4667.0,83,0.93,0.0,4.082e-05,0.99996,False,False,True,False,True,False,False,False
712222758,1,38.0,1,3,2,4,36.0,3,2.0,3.0,2300.0,0,2300.0,0.703,2500.0,47,0.22799999999999998,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
718436133,0,44.0,1,2,2,4,36.0,5,2.0,3.0,2368.0,1244,1124.0,0.935,4289.0,71,0.868,0.525,0.00019143,0.99981,False,False,True,False,True,False,False,False
719313633,0,53.0,1,0,3,1,36.0,6,2.0,3.0,2883.0,1936,947.0,0.861,4244.0,53,0.656,0.672,0.0001597,0.99984,False,True,False,False,True,False,False,False
814586958,0,43.0,1,2,0,5,38.0,4,3.0,2.0,3264.0,2042,1222.0,0.752,4624.0,75,0.705,0.626,0.00017488,0.99983,True,False,False,False,True,False,False,False
804344733,0,46.0,1,3,6,4,41.0,3,2.0,2.0,1937.0,916,1021.0,0.807,4303.0,89,0.78,0.473,0.00012982,0.99987,False,False,True,False,True,False,False,False
717166383,0,40.0,1,4,6,1,30.0,5,2.0,2.0,2166.0,1465,701.0,0.857,5097.0,82,0.673,0.676,0.00013121,0.99987,False,True,False,False,True,False,False,False
713060283,0,43.0,1,5,2,1,34.0,5,1.0,3.0,7135.0,1164,5971.0,1.127,3746.0,81,1.172,0.163,9.5638e-05,0.9999,False,True,False,False,True,False,False,False
713070033,0,56.0,1,2,2,4,43.0,5,3.0,2.0,1438.3,787,651.3,0.737,4830.0,79,0.756,0.547,0.00017987,0.99982,False,False,True,False,True,False,False,False
793625583,0,48.0,1,3,3,1,42.0,6,1.0,1.0,3743.0,2090,1653.0,0.969,4674.0,67,0.718,0.558,3.3505e-05,0.99997,False,False,True,False,True,False,False,False
713918358,0,31.0,1,0,5,5,36.0,6,3.0,1.0,5190.0,1682,3508.0,0.888,4900.0,81,0.8,0.324,9.5711e-05,0.9999,True,False,False,False,True,False,False,False
714308283,0,41.0,0,2,1,1,32.0,5,3.0,3.0,6059.0,1171,4888.0,0.678,4119.0,70,0.667,0.193,0.00043772,0.99956,False,True,False,False,True,False,False,False
714086133,0,47.0,1,4,5,4,36.0,4,2.0,3.0,2577.0,1450,1127.0,0.747,4576.0,83,0.766,0.563,0.00020643,0.99979,False,False,True,False,True,False,False,False
718872858,0,43.0,1,2,3,4,36.0,5,1.0,3.0,3761.0,2121,1640.0,0.694,4476.0,79,0.927,0.564,9.0056e-05,0.99991,False,True,False,False,True,False,False,False
718148358,1,50.0,1,3,3,4,36.0,2,3.0,3.0,1572.0,0,1572.0,0.74,2447.0,41,0.577,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
709665783,0,39.0,1,1,6,1,36.0,3,1.0,1.0,1637.0,0,1637.0,0.889,4800.0,70,0.795,0.0,3.4268e-05,0.99997,False,True,False,False,True,False,False,False
708483708,0,51.0,0,2,6,0,36.0,5,3.0,2.0,23836.25,0,22660.75,0.506,4336.0,66,0.61,0.0,0.00019771,0.9998,False,True,False,False,True,False,False,False
715347783,0,40.0,0,4,3,4,35.0,3,3.0,1.0,4402.0,1524,2878.0,0.628,3063.0,57,0.9,0.346,0.0001106,0.99989,False,True,False,False,True,False,False,False
709054083,0,50.0,1,1,2,4,32.0,6,1.0,3.0,2652.0,1911,741.0,0.831,4816.0,79,0.881,0.721,8.6952e-05,0.99991,False,False,False,True,True,False,False,False
807915408,0,41.0,1,2,0,1,36.0,6,2.0,3.0,6602.0,0,6602.0,0.743,4479.0,82,0.822,0.0,0.00018612,0.99981,False,True,False,False,True,False,False,False
794507133,1,37.0,1,2,1,1,18.0,4,1.0,3.0,1900.0,0,1900.0,0.776,2880.0,46,0.353,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
712569408,0,56.0,1,4,1,1,44.0,4,2.0,3.0,3455.0,1385,2070.0,0.773,4925.0,82,0.745,0.401,0.00029051,0.99971,False,False,True,False,True,False,False,False
788805108,0,47.0,0,3,3,2,30.0,5,3.0,3.0,18123.0,1775,16348.0,0.593,4259.0,80,0.86,0.098,0.00030516,0.99969,False,False,True,False,True,False,False,False
710150208,0,44.0,1,4,4,4,26.0,4,1.0,3.0,2295.0,1250,1045.0,0.912,3834.0,69,0.643,0.545,0.00011432,0.99989,True,False,False,False,True,False,False,False
711825558,0,38.0,0,3,2,3,19.0,5,2.0,2.0,1518.0,1115,403.0,0.705,3595.0,65,0.857,0.735,0.00011811,0.99988,False,True,False,False,True,False,False,False
712891833,0,45.0,1,2,2,4,36.0,3,1.0,1.0,2723.0,1902,821.0,0.723,3875.0,84,0.75,0.698,3.3214e-05,0.99997,False,False,False,True,True,False,False,False
719680908,0,47.0,1,0,0,4,27.0,3,1.0,3.0,1776.0,691,1085.0,0.878,4878.0,84,0.826,0.389,7.7286e-05,0.99992,False,True,False,False,True,False,False,False
801053208,0,39.0,1,3,3,4,33.0,3,3.0,1.0,1968.0,1270,698.0,0.975,4199.0,84,0.826,0.645,0.00010943,0.99989,False,True,False,False,True,False,False,False
758642733,0,48.0,1,1,2,4,41.0,5,1.0,1.0,1860.0,1054,806.0,0.963,5163.0,73,0.973,0.567,3.1176e-05,0.99997,False,False,True,False,True,False,False,False
771201408,0,53.0,1,3,2,4,40.0,3,2.0,3.0,2684.0,2126,558.0,0.69,5299.0,75,0.875,0.792,0.00019864,0.9998,True,False,False,False,True,False,False,False
789523683,0,51.0,1,2,2,1,43.0,3,1.0,3.0,2180.0,1865,315.0,0.748,4348.0,77,0.51,0.856,9.2637e-05,0.99991,False,False,True,False,True,False,False,False
767266758,1,41.0,1,2,3,4,34.0,1,3.0,4.0,1661.0,0,1661.0,0.786,2473.0,49,0.75,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
713732883,0,38.0,1,0,5,4,36.0,4,1.0,2.0,1679.0,0,1679.0,0.658,4771.0,81,0.761,0.0,4.8595e-05,0.99995,False,False,True,False,True,False,False,False
720739083,1,36.0,1,2,4,4,25.0,5,2.0,3.0,1691.0,0,1691.0,0.865,2716.0,63,0.703,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
718010133,0,46.0,1,2,4,4,35.0,4,2.0,3.0,2888.0,1641,1247.0,0.976,3703.0,61,1.172,0.568,0.00022525,0.99977,False,False,True,False,True,False,False,False
771518658,0,58.0,1,1,3,1,46.0,5,3.0,1.0,1871.0,1339,532.0,0.79,4553.0,90,0.731,0.716,9.8983e-05,0.9999,False,True,False,False,True,False,False,False
710508858,0,44.0,1,2,3,4,34.0,5,1.0,3.0,3226.0,2517,709.0,0.818,4317.0,81,0.884,0.78,9.0056e-05,0.99991,False,False,False,True,True,False,False,False
772590408,0,41.0,0,5,6,3,31.0,3,3.0,1.0,12114.0,1379,10735.0,0.676,3964.0,90,0.837,0.114,0.0001231,0.99988,False,True,False,False,True,False,False,False
719334408,0,42.0,1,3,4,4,36.0,6,3.0,1.0,4959.0,1483,3476.0,0.902,4286.0,71,0.614,0.299,0.00013245,0.99987,False,True,False,False,True,False,False,False
717500133,0,42.0,0,4,5,3,36.0,3,2.0,3.0,10374.0,599,9775.0,0.635,4240.0,63,0.853,0.058,0.00020643,0.99979,False,False,True,False,True,False,False,False
720988083,0,45.0,1,1,5,4,35.0,3,3.0,2.0,1438.3,1080,358.3,0.802,4425.0,79,0.717,0.751,0.0001736,0.99983,False,True,False,False,True,False,False,False
713594883,1,44.0,1,2,5,5,32.0,5,3.0,3.0,1486.0,849,637.0,0.621,2380.0,43,0.87,0.571,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
719848908,0,41.0,1,3,2,5,33.0,3,3.0,3.0,2542.0,0,2542.0,0.587,4087.0,73,0.78,0.0,0.0003139,0.99969,False,True,False,False,True,False,False,False
714962658,1,35.0,0,2,6,4,36.0,5,3.0,3.0,1931.0,0,1931.0,0.862,2482.0,40,0.6,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
717429258,1,48.0,1,3,1,4,39.0,3,3.0,4.0,1644.0,500,1144.0,0.784,2450.0,45,0.406,0.304,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
717022533,0,43.0,1,2,4,1,36.0,4,1.0,3.0,2283.0,0,2283.0,0.899,4088.0,66,0.886,0.0,0.000109,0.99989,False,False,True,False,True,False,False,False
710853033,0,36.0,1,1,1,4,36.0,3,2.0,2.0,4943.0,1204,3739.0,0.417,4024.0,82,0.783,0.244,0.0001546,0.99985,False,False,False,True,True,False,False,False
709548783,1,44.0,0,2,1,1,36.0,5,3.0,4.0,1438.3,0,1438.3,0.602,2100.0,54,0.588,0.0,0.0006947755000000001,0.9993,False,False,False,True,True,False,False,False
780055308,0,43.0,1,3,0,4,28.0,3,1.0,3.0,1438.3,0,1438.3,0.83,4482.0,54,0.636,0.0,9.3457e-05,0.99991,False,False,True,False,True,False,False,False
714252933,0,52.0,1,2,0,4,45.0,4,2.0,3.0,1438.3,0,1438.3,0.744,4737.0,80,0.818,0.0,0.00018612,0.99981,True,False,False,False,True,False,False,False
713336883,1,61.0,1,0,3,4,36.0,4,3.0,4.0,1760.0,0,1760.0,0.457,2285.0,46,0.643,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
713119308,0,50.0,1,3,6,4,39.0,4,4.0,3.0,1852.0,0,1852.0,0.801,4339.0,82,0.783,0.0,0.00041696,0.99958,False,False,True,False,True,False,False,False
710815608,0,43.0,0,2,3,2,25.0,3,2.0,3.0,2049.0,1530,519.0,1.201,4521.0,70,0.628,0.747,0.0001861,0.99981,False,True,False,False,True,False,False,False
809626983,1,48.0,1,3,3,4,43.0,3,3.0,3.0,1670.0,0,1670.0,0.707,2790.0,37,0.321,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
803398983,0,35.0,1,3,6,4,29.0,4,2.0,3.0,1511.0,864,647.0,0.712,4823.0,64,0.829,0.572,0.00021834,0.99978,True,False,False,False,True,False,False,False
717568308,0,39.0,0,1,6,3,36.0,4,2.0,1.0,6018.0,0,6018.0,0.703,4355.0,78,0.857,0.0,7.0819e-05,0.99993,False,False,True,False,True,False,False,False
711694083,0,59.0,1,0,4,4,48.0,4,2.0,2.0,3030.0,1251,1779.0,0.694,4724.0,71,0.775,0.413,0.00011493,0.99989,False,False,True,False,True,False,False,False
712258308,0,58.0,1,4,3,4,39.0,3,1.0,3.0,2755.0,1483,1272.0,0.806,4394.0,75,0.63,0.538,9.4447e-05,0.99991,False,False,True,False,True,False,False,False
713884458,0,51.0,0,4,3,3,37.0,6,2.0,2.0,8783.0,2142,6641.0,0.662,4425.0,83,0.766,0.244,0.00011604,0.99988,False,False,True,False,True,False,False,False
716160708,0,64.0,0,1,2,4,36.0,4,3.0,1.0,1861.0,1677,184.0,0.742,5225.0,94,0.679,0.901,0.00010182,0.9999,False,False,True,False,True,False,False,False
772728933,1,50.0,0,2,3,0,40.0,6,4.0,3.0,13709.0,813,12896.0,0.65,2511.0,40,0.6,0.059,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
815320383,1,46.0,1,3,6,4,41.0,5,3.0,2.0,4710.0,0,4710.0,0.717,2690.0,43,0.955,0.0,0.0006947755000000001,0.9993,False,False,False,True,True,False,False,False
712117983,0,49.0,0,4,2,3,39.0,6,3.0,2.0,17285.0,1853,15432.0,0.882,4787.0,60,0.714,0.107,0.00018864,0.99981,False,True,False,False,True,False,False,False
788694558,0,53.0,1,3,5,4,40.0,5,2.0,3.0,1438.3,661,777.3,0.573,4463.0,87,0.812,0.46,0.00020424,0.9998,False,False,True,False,True,False,False,False
709275558,0,54.0,0,2,2,2,44.0,6,3.0,2.0,7866.0,0,7866.0,0.76,4238.0,55,0.719,0.0,0.00017987,0.99982,False,False,True,False,True,False,False,False
711216933,0,42.0,1,1,3,4,36.0,4,3.0,1.0,2190.0,1299,891.0,0.938,5026.0,77,0.711,0.593,9.8983e-05,0.9999,False,True,False,False,True,False,False,False
717069033,0,43.0,1,4,2,4,30.0,4,1.0,3.0,4829.0,1153,3676.0,0.534,4778.0,65,0.97,0.239,9.7154e-05,0.9999,False,True,False,False,True,False,False,False
714992733,0,46.0,0,3,2,3,36.0,5,1.0,1.0,3210.0,2081,1129.0,0.615,3962.0,62,0.938,0.648,3.4465e-05,0.99997,True,False,False,False,True,False,False,False
809445858,0,38.0,1,0,2,4,32.0,6,3.0,3.0,1755.0,750,1005.0,0.659,5000.0,79,0.837,0.427,0.0002596,0.99974,False,False,True,False,True,False,False,False
708859158,0,47.0,1,4,2,1,37.0,4,1.0,1.0,1438.3,703,735.3,0.865,4341.0,80,0.951,0.489,3.4833e-05,0.99997,False,False,True,False,True,False,False,False
710040483,0,37.0,0,3,5,2,26.0,6,2.0,1.0,14485.0,2124,12361.0,0.527,3895.0,87,0.776,0.147,7.3235e-05,0.99993,False,False,False,True,True,False,False,False
714667608,0,47.0,0,5,4,1,36.0,4,3.0,2.0,6043.0,0,6043.0,0.627,4256.0,78,0.529,0.0,0.0002185,0.99978,False,True,False,False,True,False,False,False
714475908,1,43.0,0,2,5,2,35.0,5,3.0,2.0,6348.0,0,6348.0,0.4,1732.0,39,0.393,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
713656308,0,56.0,1,0,3,4,48.0,3,3.0,1.0,1438.3,0,1438.3,0.618,4210.0,75,0.5,0.0,9.0493e-05,0.99991,False,True,False,False,True,False,False,False
716790633,1,43.0,0,3,2,2,36.0,4,2.0,3.0,17239.0,0,17239.0,0.393,1789.0,38,0.357,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
716127333,1,45.0,1,3,2,5,36.0,5,2.0,3.0,18432.0,484,17948.0,0.557,2300.0,45,0.552,0.026,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
713017758,0,47.0,1,1,5,4,32.0,6,2.0,2.0,1636.0,1135,501.0,0.754,5056.0,85,0.809,0.694,0.00010985,0.99989,False,False,True,False,True,False,False,False
717893358,0,43.0,1,3,2,5,33.0,6,1.0,3.0,7951.0,1456,6495.0,0.882,4452.0,65,0.512,0.183,9.6126e-05,0.9999,False,True,False,False,True,False,False,False
780032208,1,44.0,0,3,2,2,34.0,5,3.0,3.0,14201.0,0,14201.0,0.574,2223.0,47,0.679,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
720219633,0,52.0,1,0,2,1,42.0,4,3.0,2.0,2723.0,1544,1179.0,0.794,4108.0,70,1.172,0.567,0.00015435,0.99985,False,False,False,True,True,False,False,False
711676008,0,52.0,1,1,2,4,44.0,5,2.0,2.0,2019.0,991,1028.0,0.799,3603.0,59,0.967,0.491,0.00010684,0.99989,False,False,True,False,True,False,False,False
714192033,0,43.0,1,3,3,5,25.0,5,1.0,2.0,10305.0,1870,8435.0,0.722,4018.0,63,0.8,0.181,5.5559e-05,0.99994,False,False,True,False,True,False,False,False
713442933,0,49.0,0,3,6,1,32.0,4,3.0,3.0,3114.0,2208,906.0,0.824,5219.0,86,0.686,0.709,0.00034503,0.99965,False,True,False,False,True,False,False,False
789052308,1,40.0,0,3,2,1,28.0,6,2.0,2.0,4323.0,0,4323.0,0.817,2451.0,38,0.727,0.0,0.0006947755000000001,0.9993,False,False,False,True,True,False,False,False
714948858,1,50.0,1,2,6,4,36.0,3,2.0,2.0,3647.0,2517,1130.0,0.842,2935.0,58,0.933,0.69,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
711772983,0,43.0,0,2,3,2,35.0,5,2.0,2.0,1849.0,1293,556.0,0.835,4678.0,71,0.972,0.699,0.00011065,0.99989,False,False,True,False,True,False,False,False
802937058,0,53.0,0,1,2,3,47.0,3,3.0,1.0,2540.0,1859,681.0,0.768,4480.0,80,0.702,0.732,0.00010182,0.9999,False,True,False,False,True,False,False,False
712493058,0,42.0,1,5,3,5,31.0,6,3.0,2.0,4972.0,0,4972.0,0.719,4524.0,72,0.756,0.0,0.00018053,0.99982,False,False,True,False,True,False,False,False
718808883,0,55.0,1,2,2,4,47.0,3,3.0,1.0,13565.0,0,13565.0,0.56,3705.0,69,0.917,0.0,9.8015e-05,0.9999,False,False,True,False,False,False,False,True
719685408,1,40.0,0,2,5,2,29.0,3,2.0,2.0,6332.0,318,6014.0,0.783,2505.0,43,0.536,0.05,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
708829758,0,41.0,0,2,3,2,36.0,4,3.0,2.0,6062.0,761,5301.0,0.307,3877.0,66,0.375,0.126,0.00017486,0.99983,False,True,False,False,True,False,False,False
